instance,num agents,algorithm,length,loops
375,26,Window8,237,0
375,26,Window4,233,0
375,26,Window2,236,0
376,27,Window8,219,0
376,27,Window4,222,0
376,27,Window2,224,0
377,28,Window8,227,0
377,28,Window4,220,0
377,28,Window2,222,0
378,29,Window8,NA,NA
378,29,Window4,292,0
378,29,Window2,294,0
379,30,Window8,298,0
379,30,Window4,284,0
379,30,Window2,297,0
380,31,Window8,NA,NA
380,31,Window4,311,0
380,31,Window2,323,0
381,32,Window8,NA,NA
381,32,Window4,310,0
381,32,Window2,327,2
382,33,Window8,269,0
382,33,Window4,278,0
382,33,Window2,278,0
383,34,Window8,NA,NA
383,34,Window4,316,0
383,34,Window2,NA,NA
384,35,Window8,NA,NA
384,35,Window4,NA,NA
384,35,Window2,364,0
385,36,Window8,NA,NA
385,36,Window4,NA,NA
385,36,Window2,357,0
386,37,Window8,NA,NA
386,37,Window4,NA,NA
386,37,Window2,NA,NA
387,38,Window8,NA,NA
387,38,Window4,NA,NA
387,38,Window2,NA,NA
388,39,Window8,NA,NA
388,39,Window4,NA,NA
388,39,Window2,359,0
389,40,Window8,NA,NA
389,40,Window4,NA,NA
389,40,Window2,NA,NA
390,2,Window8,19,0
390,2,Window4,19,0
390,2,Window2,19,0
391,3,Window8,18,0
391,3,Window4,18,0
391,3,Window2,18,0
392,4,Window8,49,0
392,4,Window4,48,0
392,4,Window2,48,0
393,5,Window8,32,0
393,5,Window4,32,0
393,5,Window2,32,0
394,6,Window8,58,0
394,6,Window4,58,0
394,6,Window2,58,0
395,7,Window8,66,0
395,7,Window4,65,0
395,7,Window2,65,0
396,8,Window8,82,0
396,8,Window4,82,0
396,8,Window2,83,0
397,9,Window8,68,0
397,9,Window4,67,0
397,9,Window2,68,0
398,10,Window8,85,0
398,10,Window4,87,0
398,10,Window2,91,7
399,11,Window8,92,0
399,11,Window4,92,0
399,11,Window2,91,0
400,12,Window8,115,0
400,12,Window4,116,0
400,12,Window2,116,0
401,13,Window8,106,0
401,13,Window4,106,0
401,13,Window2,106,0
402,14,Window8,117,0
402,14,Window4,111,0
402,14,Window2,111,0
403,15,Window8,139,0
403,15,Window4,146,0
403,15,Window2,147,0
404,16,Window8,132,0
404,16,Window4,132,0
404,16,Window2,144,0
405,17,Window8,141,0
405,17,Window4,141,0
405,17,Window2,142,0
406,18,Window8,193,0
406,18,Window4,204,0
406,18,Window2,207,0
407,19,Window8,186,0
407,19,Window4,186,0
407,19,Window2,186,0
408,20,Window8,173,0
408,20,Window4,179,0
408,20,Window2,183,0
409,21,Window8,198,0
409,21,Window4,202,0
409,21,Window2,203,0
410,22,Window8,209,0
410,22,Window4,213,0
410,22,Window2,216,0
411,23,Window8,189,0
411,23,Window4,193,0
411,23,Window2,195,0
412,24,Window8,233,0
412,24,Window4,236,0
412,24,Window2,237,0
413,25,Window8,244,0
413,25,Window4,240,1
413,25,Window2,244,0
414,26,Window8,222,0
414,26,Window4,217,0
414,26,Window2,216,0
415,27,Window8,244,0
415,27,Window4,236,0
415,27,Window2,NA,NA
416,28,Window8,229,0
416,28,Window4,217,0
416,28,Window2,216,2
417,29,Window8,274,0
417,29,Window4,268,0
417,29,Window2,265,0
418,30,Window8,NA,NA
418,30,Window4,305,3
418,30,Window2,307,0
419,31,Window8,NA,NA
419,31,Window4,NA,NA
419,31,Window2,326,1
420,32,Window8,NA,NA
420,32,Window4,310,0
420,32,Window2,306,2
421,33,Window8,NA,NA
421,33,Window4,315,0
421,33,Window2,319,0
422,34,Window8,NA,NA
422,34,Window4,NA,NA
422,34,Window2,323,0
423,35,Window8,NA,NA
423,35,Window4,NA,NA
423,35,Window2,NA,NA
424,36,Window8,NA,NA
424,36,Window4,NA,NA
424,36,Window2,NA,NA
425,37,Window8,NA,NA
425,37,Window4,NA,NA
425,37,Window2,365,1
426,38,Window8,NA,NA
426,38,Window4,NA,NA
426,38,Window2,NA,NA
427,39,Window8,NA,NA
427,39,Window4,NA,NA
427,39,Window2,NA,NA
428,40,Window8,NA,NA
428,40,Window4,NA,NA
428,40,Window2,NA,NA
429,2,Window8,25,0
429,2,Window4,25,0
429,2,Window2,25,0
430,3,Window8,18,0
430,3,Window4,18,0
430,3,Window2,18,0
431,4,Window8,27,0
431,4,Window4,27,0
431,4,Window2,27,0
432,5,Window8,44,0
432,5,Window4,40,0
432,5,Window2,NA,NA
433,6,Window8,48,0
433,6,Window4,48,0
433,6,Window2,48,0
434,7,Window8,70,0
434,7,Window4,70,0
434,7,Window2,70,0
435,8,Window8,71,0
435,8,Window4,80,1
435,8,Window2,80,0
436,9,Window8,64,0
436,9,Window4,64,0
436,9,Window2,64,0
437,10,Window8,89,0
437,10,Window4,89,0
437,10,Window2,89,0
438,11,Window8,116,0
438,11,Window4,116,0
438,11,Window2,116,0
439,12,Window8,106,0
439,12,Window4,106,0
439,12,Window2,106,0
440,13,Window8,120,0
440,13,Window4,121,0
440,13,Window2,121,0
441,14,Window8,132,0
441,14,Window4,132,0
441,14,Window2,132,0
442,15,Window8,152,0
442,15,Window4,155,0
442,15,Window2,159,1
443,16,Window8,160,0
443,16,Window4,160,0
443,16,Window2,159,0
444,17,Window8,141,0
444,17,Window4,140,0
444,17,Window2,140,0
445,18,Window8,162,0
445,18,Window4,163,1
445,18,Window2,165,0
446,19,Window8,185,0
446,19,Window4,184,0
446,19,Window2,187,0
447,20,Window8,153,0
447,20,Window4,152,0
447,20,Window2,152,0
448,21,Window8,210,0
448,21,Window4,209,0
448,21,Window2,209,0
449,22,Window8,229,0
449,22,Window4,226,0
449,22,Window2,235,0
450,23,Window8,242,0
450,23,Window4,249,0
450,23,Window2,NA,NA
451,24,Window8,217,0
451,24,Window4,218,0
451,24,Window2,223,0
452,25,Window8,209,0
452,25,Window4,211,0
452,25,Window2,220,0
453,26,Window8,279,0
453,26,Window4,273,0
453,26,Window2,284,0
454,27,Window8,235,0
454,27,Window4,234,0
454,27,Window2,254,0
455,28,Window8,251,0
455,28,Window4,255,0
455,28,Window2,258,0
456,29,Window8,NA,NA
456,29,Window4,288,0
456,29,Window2,297,0
457,30,Window8,276,0
457,30,Window4,292,1
457,30,Window2,284,1
458,31,Window8,NA,NA
458,31,Window4,295,0
458,31,Window2,288,0
459,32,Window8,NA,NA
459,32,Window4,311,0
459,32,Window2,NA,NA
460,33,Window8,NA,NA
460,33,Window4,NA,NA
460,33,Window2,354,0
461,34,Window8,NA,NA
461,34,Window4,NA,NA
461,34,Window2,NA,NA
462,35,Window8,NA,NA
462,35,Window4,NA,NA
462,35,Window2,329,0
463,36,Window8,NA,NA
463,36,Window4,NA,NA
463,36,Window2,342,0
464,37,Window8,NA,NA
464,37,Window4,NA,NA
464,37,Window2,NA,NA
465,38,Window8,NA,NA
465,38,Window4,315,0
465,38,Window2,320,0
466,39,Window8,NA,NA
466,39,Window4,NA,NA
466,39,Window2,NA,NA
467,40,Window8,NA,NA
467,40,Window4,NA,NA
467,40,Window2,325,0
468,2,Window8,12,0
468,2,Window4,12,0
468,2,Window2,12,0
469,3,Window8,25,0
469,3,Window4,25,0
469,3,Window2,25,0
470,4,Window8,23,0
470,4,Window4,23,0
470,4,Window2,23,0
471,5,Window8,34,0
471,5,Window4,34,0
471,5,Window2,35,0
472,6,Window8,56,0
472,6,Window4,56,0
472,6,Window2,56,0
473,7,Window8,66,0
473,7,Window4,66,0
473,7,Window2,66,0
474,8,Window8,83,0
474,8,Window4,82,0
474,8,Window2,82,0
475,9,Window8,113,0
475,9,Window4,111,0
475,9,Window2,115,0
476,10,Window8,107,0
476,10,Window4,109,0
476,10,Window2,107,0
477,11,Window8,107,0
477,11,Window4,107,0
477,11,Window2,107,0
478,12,Window8,129,0
478,12,Window4,134,0
478,12,Window2,134,0
479,13,Window8,116,0
479,13,Window4,122,0
479,13,Window2,122,0
480,14,Window8,96,0
480,14,Window4,94,0
480,14,Window2,99,0
481,15,Window8,153,0
481,15,Window4,154,0
481,15,Window2,155,0
482,16,Window8,164,0
482,16,Window4,165,0
482,16,Window2,153,0
483,17,Window8,174,0
483,17,Window4,178,0
483,17,Window2,177,0
484,18,Window8,195,0
484,18,Window4,185,0
484,18,Window2,193,0
485,19,Window8,157,0
485,19,Window4,158,0
485,19,Window2,163,0
486,20,Window8,218,0
486,20,Window4,220,0
486,20,Window2,222,0
487,21,Window8,187,0
487,21,Window4,188,0
487,21,Window2,188,0
488,22,Window8,215,0
488,22,Window4,215,0
488,22,Window2,221,0
489,23,Window8,237,0
489,23,Window4,245,0
489,23,Window2,250,1
490,24,Window8,247,0
490,24,Window4,247,0
490,24,Window2,243,0
491,25,Window8,232,0
491,25,Window4,238,0
491,25,Window2,248,0
492,26,Window8,280,1
492,26,Window4,283,0
492,26,Window2,282,0
493,27,Window8,274,0
493,27,Window4,278,0
493,27,Window2,274,1
494,28,Window8,277,0
494,28,Window4,288,0
494,28,Window2,292,0
495,29,Window8,267,0
495,29,Window4,265,0
495,29,Window2,267,0
496,30,Window8,273,0
496,30,Window4,277,0
496,30,Window2,271,0
497,31,Window8,258,0
497,31,Window4,253,0
497,31,Window2,267,0
498,32,Window8,276,1
498,32,Window4,261,0
498,32,Window2,260,0
499,33,Window8,NA,NA
499,33,Window4,337,0
499,33,Window2,355,0
500,34,Window8,NA,NA
500,34,Window4,NA,NA
500,34,Window2,342,0
501,35,Window8,NA,NA
501,35,Window4,NA,NA
501,35,Window2,350,0
502,36,Window8,NA,NA
502,36,Window4,NA,NA
502,36,Window2,NA,NA
503,37,Window8,NA,NA
503,37,Window4,NA,NA
503,37,Window2,NA,NA
504,38,Window8,NA,NA
504,38,Window4,NA,NA
504,38,Window2,NA,NA
505,39,Window8,NA,NA
505,39,Window4,NA,NA
505,39,Window2,NA,NA
506,40,Window8,NA,NA
506,40,Window4,NA,NA
506,40,Window2,NA,NA
507,2,Window8,19,0
507,2,Window4,19,0
507,2,Window2,19,0
508,3,Window8,27,0
508,3,Window4,27,0
508,3,Window2,27,0
509,4,Window8,29,0
509,4,Window4,29,0
509,4,Window2,29,0
510,5,Window8,51,0
510,5,Window4,51,0
510,5,Window2,51,0
511,6,Window8,43,0
511,6,Window4,43,0
511,6,Window2,43,0
512,7,Window8,73,0
512,7,Window4,73,0
512,7,Window2,73,0
513,8,Window8,68,0
513,8,Window4,68,0
513,8,Window2,68,0
514,9,Window8,88,0
514,9,Window4,87,0
514,9,Window2,90,1
515,10,Window8,60,0
515,10,Window4,60,0
515,10,Window2,60,0
516,11,Window8,113,0
516,11,Window4,119,0
516,11,Window2,122,0
517,12,Window8,94,0
517,12,Window4,94,0
517,12,Window2,95,0
518,13,Window8,116,0
518,13,Window4,122,0
518,13,Window2,121,0
519,14,Window8,155,0
519,14,Window4,154,0
519,14,Window2,158,0
520,15,Window8,127,0
520,15,Window4,124,0
520,15,Window2,125,1
521,16,Window8,157,0
521,16,Window4,158,0
521,16,Window2,158,0
522,17,Window8,161,0
522,17,Window4,167,0
522,17,Window2,168,0
523,18,Window8,182,0
523,18,Window4,183,0
523,18,Window2,182,0
524,19,Window8,209,0
524,19,Window4,212,2
524,19,Window2,212,0
525,20,Window8,174,0
525,20,Window4,180,0
525,20,Window2,NA,NA
526,21,Window8,192,0
526,21,Window4,191,0
526,21,Window2,200,0
527,22,Window8,204,0
527,22,Window4,190,0
527,22,Window2,191,1
528,23,Window8,228,0
528,23,Window4,230,0
528,23,Window2,228,0
529,24,Window8,211,0
529,24,Window4,201,0
529,24,Window2,201,0
530,25,Window8,213,0
530,25,Window4,223,0
530,25,Window2,227,0
531,26,Window8,213,0
531,26,Window4,211,0
531,26,Window2,216,0
532,27,Window8,234,0
532,27,Window4,232,0
532,27,Window2,231,0
533,28,Window8,254,0
533,28,Window4,256,0
533,28,Window2,NA,NA
534,29,Window8,245,0
534,29,Window4,254,0
534,29,Window2,NA,NA
535,30,Window8,243,0
535,30,Window4,241,0
535,30,Window2,240,0
536,31,Window8,NA,NA
536,31,Window4,304,0
536,31,Window2,308,0
537,32,Window8,298,0
537,32,Window4,299,0
537,32,Window2,311,0
538,33,Window8,NA,NA
538,33,Window4,292,0
538,33,Window2,297,0
539,34,Window8,NA,NA
539,34,Window4,NA,NA
539,34,Window2,339,2
540,35,Window8,NA,NA
540,35,Window4,289,0
540,35,Window2,314,0
541,36,Window8,NA,NA
541,36,Window4,NA,NA
541,36,Window2,NA,NA
542,37,Window8,NA,NA
542,37,Window4,318,0
542,37,Window2,317,0
543,38,Window8,NA,NA
543,38,Window4,NA,NA
543,38,Window2,NA,NA
544,39,Window8,NA,NA
544,39,Window4,NA,NA
544,39,Window2,NA,NA
545,40,Window8,NA,NA
545,40,Window4,NA,NA
545,40,Window2,NA,NA
546,2,Window8,14,0
546,2,Window4,14,0
546,2,Window2,14,0
547,3,Window8,16,0
547,3,Window4,16,0
547,3,Window2,16,0
548,4,Window8,32,0
548,4,Window4,32,0
548,4,Window2,32,0
549,5,Window8,25,0
549,5,Window4,25,0
549,5,Window2,25,0
550,6,Window8,60,0
550,6,Window4,60,0
550,6,Window2,60,0
551,7,Window8,63,0
551,7,Window4,67,0
551,7,Window2,67,0
552,8,Window8,81,0
552,8,Window4,81,0
552,8,Window2,69,0
553,9,Window8,71,0
553,9,Window4,71,0
553,9,Window2,74,0
554,10,Window8,90,0
554,10,Window4,91,0
554,10,Window2,91,0
555,11,Window8,101,0
555,11,Window4,95,1
555,11,Window2,95,0
556,12,Window8,107,0
556,12,Window4,107,0
556,12,Window2,111,0
557,13,Window8,104,0
557,13,Window4,103,0
557,13,Window2,103,0
558,14,Window8,126,0
558,14,Window4,126,0
558,14,Window2,126,0
559,15,Window8,120,0
559,15,Window4,120,0
559,15,Window2,121,0
560,16,Window8,152,0
560,16,Window4,152,0
560,16,Window2,152,0
561,17,Window8,165,0
561,17,Window4,175,0
561,17,Window2,172,0
562,18,Window8,179,0
562,18,Window4,179,0
562,18,Window2,178,0
563,19,Window8,164,0
563,19,Window4,171,0
563,19,Window2,165,0
564,20,Window8,211,0
564,20,Window4,227,1
564,20,Window2,223,1
565,21,Window8,179,0
565,21,Window4,180,0
565,21,Window2,183,0
566,22,Window8,223,0
566,22,Window4,222,0
566,22,Window2,230,0
567,23,Window8,188,0
567,23,Window4,189,0
567,23,Window2,182,0
568,24,Window8,240,0
568,24,Window4,227,0
568,24,Window2,235,0
569,25,Window8,247,0
569,25,Window4,246,0
569,25,Window2,259,0
570,26,Window8,269,0
570,26,Window4,263,0
570,26,Window2,286,0
571,27,Window8,224,0
571,27,Window4,228,1
571,27,Window2,224,0
572,28,Window8,284,0
572,28,Window4,290,0
572,28,Window2,294,2
573,29,Window8,NA,NA
573,29,Window4,NA,NA
573,29,Window2,NA,NA
574,30,Window8,315,0
574,30,Window4,308,0
574,30,Window2,309,1
575,31,Window8,293,0
575,31,Window4,281,0
575,31,Window2,283,0
576,32,Window8,NA,NA
576,32,Window4,NA,NA
576,32,Window2,NA,NA
577,33,Window8,NA,NA
577,33,Window4,323,0
577,33,Window2,322,1
578,34,Window8,NA,NA
578,34,Window4,NA,NA
578,34,Window2,NA,NA
579,35,Window8,276,0
579,35,Window4,283,0
579,35,Window2,283,0
580,36,Window8,NA,NA
580,36,Window4,NA,NA
580,36,Window2,359,1
581,37,Window8,NA,NA
581,37,Window4,NA,NA
581,37,Window2,NA,NA
582,38,Window8,NA,NA
582,38,Window4,NA,NA
582,38,Window2,NA,NA
583,39,Window8,NA,NA
583,39,Window4,NA,NA
583,39,Window2,NA,NA
584,40,Window8,NA,NA
584,40,Window4,NA,NA
584,40,Window2,NA,NA
585,2,Window8,19,0
585,2,Window4,19,0
585,2,Window2,19,0
586,3,Window8,17,0
586,3,Window4,17,0
586,3,Window2,17,0
587,4,Window8,36,0
587,4,Window4,36,0
587,4,Window2,37,0
588,5,Window8,39,0
588,5,Window4,39,0
588,5,Window2,39,0
589,6,Window8,56,0
589,6,Window4,56,0
589,6,Window2,56,0
590,7,Window8,71,0
590,7,Window4,71,0
590,7,Window2,71,0
591,8,Window8,70,0
591,8,Window4,70,0
591,8,Window2,70,0
592,9,Window8,87,0
592,9,Window4,87,0
592,9,Window2,87,0
593,10,Window8,94,0
593,10,Window4,95,0
593,10,Window2,95,0
594,11,Window8,88,0
594,11,Window4,87,0
594,11,Window2,87,0
595,12,Window8,117,0
595,12,Window4,117,0
595,12,Window2,117,0
596,13,Window8,106,0
596,13,Window4,105,0
596,13,Window2,105,0
597,14,Window8,118,0
597,14,Window4,119,0
597,14,Window2,119,0
598,15,Window8,113,0
598,15,Window4,118,0
598,15,Window2,118,0
599,16,Window8,134,0
599,16,Window4,140,0
599,16,Window2,140,0
600,17,Window8,162,0
600,17,Window4,162,0
600,17,Window2,161,0
601,18,Window8,153,0
601,18,Window4,146,0
601,18,Window2,155,0
602,19,Window8,224,0
602,19,Window4,218,0
602,19,Window2,224,0
603,20,Window8,164,0
603,20,Window4,168,0
603,20,Window2,163,0
604,21,Window8,201,0
604,21,Window4,204,0
604,21,Window2,204,0
605,22,Window8,198,0
605,22,Window4,201,0
605,22,Window2,204,0
606,23,Window8,206,0
606,23,Window4,207,0
606,23,Window2,200,0
607,24,Window8,228,0
607,24,Window4,226,0
607,24,Window2,233,0
608,25,Window8,248,0
608,25,Window4,255,0
608,25,Window2,255,0
609,26,Window8,246,0
609,26,Window4,223,0
609,26,Window2,228,0
610,27,Window8,219,0
610,27,Window4,219,0
610,27,Window2,225,0
611,28,Window8,269,0
611,28,Window4,262,0
611,28,Window2,275,0
612,29,Window8,241,0
612,29,Window4,246,0
612,29,Window2,246,0
613,30,Window8,NA,NA
613,30,Window4,311,0
613,30,Window2,311,0
614,31,Window8,NA,NA
614,31,Window4,319,0
614,31,Window2,297,1
615,32,Window8,NA,NA
615,32,Window4,271,0
615,32,Window2,NA,NA
616,33,Window8,NA,NA
616,33,Window4,NA,NA
616,33,Window2,322,0
617,34,Window8,NA,NA
617,34,Window4,NA,NA
617,34,Window2,340,0
618,35,Window8,NA,NA
618,35,Window4,298,1
618,35,Window2,307,0
619,36,Window8,NA,NA
619,36,Window4,NA,NA
619,36,Window2,NA,NA
620,37,Window8,NA,NA
620,37,Window4,NA,NA
620,37,Window2,NA,NA
621,38,Window8,NA,NA
621,38,Window4,NA,NA
621,38,Window2,NA,NA
622,39,Window8,NA,NA
622,39,Window4,NA,NA
622,39,Window2,NA,NA
623,40,Window8,NA,NA
623,40,Window4,NA,NA
623,40,Window2,NA,NA
624,2,Window8,18,0
624,2,Window4,19,0
624,2,Window2,19,0
625,3,Window8,20,0
625,3,Window4,20,0
625,3,Window2,20,0
626,4,Window8,30,0
626,4,Window4,30,0
626,4,Window2,30,0
627,5,Window8,42,0
627,5,Window4,42,0
627,5,Window2,47,0
628,6,Window8,47,0
628,6,Window4,47,0
628,6,Window2,47,0
629,7,Window8,65,0
629,7,Window4,77,0
629,7,Window2,NA,NA
630,8,Window8,69,0
630,8,Window4,75,0
630,8,Window2,77,0
631,9,Window8,84,0
631,9,Window4,84,0
631,9,Window2,85,0
632,10,Window8,89,0
632,10,Window4,93,0
632,10,Window2,93,0
633,11,Window8,101,0
633,11,Window4,100,0
633,11,Window2,101,0
634,12,Window8,123,0
634,12,Window4,124,0
634,12,Window2,123,0
635,13,Window8,116,1
635,13,Window4,116,0
635,13,Window2,116,0
636,14,Window8,100,0
636,14,Window4,105,0
636,14,Window2,105,0
637,15,Window8,134,0
637,15,Window4,131,0
637,15,Window2,140,0
638,16,Window8,132,0
638,16,Window4,134,0
638,16,Window2,138,0
639,17,Window8,142,0
639,17,Window4,150,0
639,17,Window2,141,0
640,18,Window8,175,0
640,18,Window4,174,0
640,18,Window2,179,0
641,19,Window8,NA,NA
641,19,Window4,NA,NA
641,19,Window2,NA,NA
642,20,Window8,157,0
642,20,Window4,156,0
642,20,Window2,159,0
643,21,Window8,179,0
643,21,Window4,180,0
643,21,Window2,182,0
644,22,Window8,188,0
644,22,Window4,195,0
644,22,Window2,194,0
645,23,Window8,224,0
645,23,Window4,236,0
645,23,Window2,225,0
646,24,Window8,227,0
646,24,Window4,227,0
646,24,Window2,227,0
647,25,Window8,212,0
647,25,Window4,211,0
647,25,Window2,212,1
648,26,Window8,175,0
648,26,Window4,167,0
648,26,Window2,169,0
649,27,Window8,289,0
649,27,Window4,284,0
649,27,Window2,286,0
650,28,Window8,295,0
650,28,Window4,284,0
650,28,Window2,298,0
651,29,Window8,285,0
651,29,Window4,289,0
651,29,Window2,325,6
652,30,Window8,244,1
652,30,Window4,252,0
652,30,Window2,254,0
653,31,Window8,269,0
653,31,Window4,269,0
653,31,Window2,284,0
654,32,Window8,NA,NA
654,32,Window4,309,0
654,32,Window2,314,0
655,33,Window8,302,0
655,33,Window4,299,0
655,33,Window2,318,0
656,34,Window8,NA,NA
656,34,Window4,NA,NA
656,34,Window2,346,0
657,35,Window8,NA,NA
657,35,Window4,NA,NA
657,35,Window2,NA,NA
658,36,Window8,NA,NA
658,36,Window4,NA,NA
658,36,Window2,350,0
659,37,Window8,NA,NA
659,37,Window4,NA,NA
659,37,Window2,NA,NA
660,38,Window8,NA,NA
660,38,Window4,NA,NA
660,38,Window2,NA,NA
661,39,Window8,NA,NA
661,39,Window4,NA,NA
661,39,Window2,NA,NA
662,40,Window8,NA,NA
662,40,Window4,NA,NA
662,40,Window2,NA,NA
663,2,Window8,15,0
663,2,Window4,15,0
663,2,Window2,15,0
664,3,Window8,20,0
664,3,Window4,20,0
664,3,Window2,20,0
665,4,Window8,36,0
665,4,Window4,36,0
665,4,Window2,36,0
666,5,Window8,46,0
666,5,Window4,47,0
666,5,Window2,47,0
667,6,Window8,51,0
667,6,Window4,51,0
667,6,Window2,51,0
668,7,Window8,55,0
668,7,Window4,55,0
668,7,Window2,55,0
669,8,Window8,61,0
669,8,Window4,59,0
669,8,Window2,59,0
670,9,Window8,72,0
670,9,Window4,71,0
670,9,Window2,71,0
671,10,Window8,104,0
671,10,Window4,95,0
671,10,Window2,101,0
672,11,Window8,77,0
672,11,Window4,77,0
672,11,Window2,77,0
673,12,Window8,112,0
673,12,Window4,111,0
673,12,Window2,119,0
674,13,Window8,100,0
674,13,Window4,95,0
674,13,Window2,97,0
675,14,Window8,87,0
675,14,Window4,87,0
675,14,Window2,87,0
676,15,Window8,136,0
676,15,Window4,143,0
676,15,Window2,143,0
677,16,Window8,154,0
677,16,Window4,159,0
677,16,Window2,159,0
678,17,Window8,180,0
678,17,Window4,180,0
678,17,Window2,192,0
679,18,Window8,176,0
679,18,Window4,179,0
679,18,Window2,179,0
680,19,Window8,168,0
680,19,Window4,170,0
680,19,Window2,173,0
681,20,Window8,207,0
681,20,Window4,195,0
681,20,Window2,208,0
682,21,Window8,198,0
682,21,Window4,192,0
682,21,Window2,191,0
683,22,Window8,224,4
683,22,Window4,225,0
683,22,Window2,216,0
684,23,Window8,213,0
684,23,Window4,220,0
684,23,Window2,225,0
685,24,Window8,198,0
685,24,Window4,195,0
685,24,Window2,201,1
686,25,Window8,243,0
686,25,Window4,233,0
686,25,Window2,232,0
687,26,Window8,246,0
687,26,Window4,248,0
687,26,Window2,252,0
688,27,Window8,213,0
688,27,Window4,218,0
688,27,Window2,215,0
689,28,Window8,268,0
689,28,Window4,270,0
689,28,Window2,268,0
690,29,Window8,291,1
690,29,Window4,287,1
690,29,Window2,285,0
691,30,Window8,270,0
691,30,Window4,274,0
691,30,Window2,NA,NA
692,31,Window8,NA,NA
692,31,Window4,316,0
692,31,Window2,316,0
693,32,Window8,299,0
693,32,Window4,304,0
693,32,Window2,288,0
694,33,Window8,NA,NA
694,33,Window4,NA,NA
694,33,Window2,NA,NA
695,34,Window8,NA,NA
695,34,Window4,341,0
695,34,Window2,357,0
696,35,Window8,NA,NA
696,35,Window4,NA,NA
696,35,Window2,NA,NA
697,36,Window8,NA,NA
697,36,Window4,NA,NA
697,36,Window2,346,1
698,37,Window8,NA,NA
698,37,Window4,328,0
698,37,Window2,325,0
699,38,Window8,NA,NA
699,38,Window4,NA,NA
699,38,Window2,375,0
700,39,Window8,NA,NA
700,39,Window4,NA,NA
