instance,num agents,algorithm,length,loops
948,14,Window2,102,0
949,15,ODID,NA,NA
949,15,Naive,NA,NA
949,15,Base,150,0
949,15,Plus,150,0
949,15,Window8,152,0
949,15,Window4,150,0
949,15,Window2,150,0
950,16,ODID,137,0
950,16,Naive,NA,NA
950,16,Base,135,0
950,16,Plus,135,0
950,16,Window8,143,0
950,16,Window4,143,0
950,16,Window2,136,0
951,17,ODID,NA,NA
951,17,Naive,NA,NA
951,17,Base,148,0
951,17,Plus,148,0
951,17,Window8,153,0
951,17,Window4,160,0
951,17,Window2,159,0
952,18,ODID,NA,NA
952,18,Naive,NA,NA
952,18,Base,143,0
952,18,Plus,143,0
952,18,Window8,149,1
952,18,Window4,145,0
952,18,Window2,149,0
953,19,ODID,NA,NA
953,19,Naive,NA,NA
953,19,Base,NA,NA
953,19,Plus,NA,NA
953,19,Window8,196,0
953,19,Window4,198,2
953,19,Window2,NA,NA
954,20,ODID,NA,NA
954,20,Naive,NA,NA
954,20,Base,146,0
954,20,Plus,146,0
954,20,Window8,155,0
954,20,Window4,153,0
954,20,Window2,148,0
955,21,ODID,NA,NA
955,21,Naive,NA,NA
955,21,Base,201,0
955,21,Plus,201,0
955,21,Window8,204,0
955,21,Window4,203,0
955,21,Window2,203,0
956,22,ODID,NA,NA
956,22,Naive,NA,NA
956,22,Base,160,0
956,22,Plus,161,0
956,22,Window8,164,0
956,22,Window4,164,0
956,22,Window2,160,0
957,23,ODID,NA,NA
957,23,Naive,NA,NA
957,23,Base,179,0
957,23,Plus,179,0
957,23,Window8,186,0
957,23,Window4,190,0
957,23,Window2,200,0
958,24,ODID,NA,NA
958,24,Naive,NA,NA
958,24,Base,NA,NA
958,24,Plus,NA,NA
958,24,Window8,266,0
958,24,Window4,259,0
958,24,Window2,NA,NA
959,25,ODID,NA,NA
959,25,Naive,NA,NA
959,25,Base,218,0
959,25,Plus,218,0
959,25,Window8,216,0
959,25,Window4,228,0
959,25,Window2,219,0
960,26,ODID,NA,NA
960,26,Naive,NA,NA
960,26,Base,NA,NA
960,26,Plus,NA,NA
960,26,Window8,247,0
960,26,Window4,243,0
960,26,Window2,247,0
961,27,ODID,NA,NA
961,27,Naive,NA,NA
961,27,Base,NA,NA
961,27,Plus,NA,NA
961,27,Window8,258,0
961,27,Window4,270,0
961,27,Window2,276,1
962,28,ODID,NA,NA
962,28,Naive,NA,NA
962,28,Base,NA,NA
962,28,Plus,NA,NA
962,28,Window8,256,0
962,28,Window4,256,1
962,28,Window2,262,1
963,29,ODID,NA,NA
963,29,Naive,NA,NA
963,29,Base,228,0
963,29,Plus,228,0
963,29,Window8,244,0
963,29,Window4,240,0
963,29,Window2,244,0
964,30,ODID,NA,NA
964,30,Naive,NA,NA
964,30,Base,NA,NA
964,30,Plus,NA,NA
964,30,Window8,NA,NA
964,30,Window4,304,1
964,30,Window2,303,0
965,31,ODID,NA,NA
965,31,Naive,NA,NA
965,31,Base,NA,NA
965,31,Plus,NA,NA
965,31,Window8,NA,NA
965,31,Window4,278,0
965,31,Window2,281,1
966,32,ODID,NA,NA
966,32,Naive,NA,NA
966,32,Base,NA,NA
966,32,Plus,NA,NA
966,32,Window8,300,0
966,32,Window4,310,0
966,32,Window2,311,0
967,33,ODID,NA,NA
967,33,Naive,NA,NA
967,33,Base,NA,NA
967,33,Plus,NA,NA
967,33,Window8,NA,NA
967,33,Window4,286,0
967,33,Window2,320,0
968,34,ODID,NA,NA
968,34,Naive,NA,NA
968,34,Base,NA,NA
968,34,Plus,NA,NA
968,34,Window8,336,0
968,34,Window4,336,0
968,34,Window2,338,0
969,35,ODID,NA,NA
969,35,Naive,NA,NA
969,35,Base,NA,NA
969,35,Plus,NA,NA
969,35,Window8,NA,NA
969,35,Window4,NA,NA
969,35,Window2,NA,NA
970,36,ODID,NA,NA
970,36,Naive,NA,NA
970,36,Base,NA,NA
970,36,Plus,NA,NA
970,36,Window8,NA,NA
970,36,Window4,NA,NA
970,36,Window2,361,1
971,37,ODID,NA,NA
971,37,Naive,NA,NA
971,37,Base,NA,NA
971,37,Plus,NA,NA
971,37,Window8,NA,NA
971,37,Window4,NA,NA
971,37,Window2,NA,NA
972,38,ODID,NA,NA
972,38,Naive,NA,NA
972,38,Base,NA,NA
972,38,Plus,NA,NA
972,38,Window8,NA,NA
972,38,Window4,NA,NA
972,38,Window2,NA,NA
973,39,ODID,NA,NA
973,39,Naive,NA,NA
973,39,Base,NA,NA
973,39,Plus,NA,NA
973,39,Window8,NA,NA
973,39,Window4,NA,NA
973,39,Window2,NA,NA
974,40,ODID,NA,NA
974,40,Naive,NA,NA
974,40,Base,NA,NA
974,40,Plus,NA,NA
974,40,Window8,NA,NA
974,40,Window4,NA,NA
974,40,Window2,NA,NA
975,2,ODID,27,0
975,2,Naive,27,0
975,2,Base,27,0
975,2,Plus,27,0
975,2,Window8,27,0
975,2,Window4,27,0
975,2,Window2,27,0
976,3,ODID,28,0
976,3,Naive,27,0
976,3,Base,27,0
976,3,Plus,27,0
976,3,Window8,28,0
976,3,Window4,28,0
976,3,Window2,28,0
977,4,ODID,39,0
977,4,Naive,39,0
977,4,Base,39,0
977,4,Plus,39,0
977,4,Window8,39,0
977,4,Window4,39,0
977,4,Window2,39,0
978,5,ODID,38,0
978,5,Naive,38,0
978,5,Base,38,0
978,5,Plus,38,0
978,5,Window8,37,0
978,5,Window4,37,0
978,5,Window2,38,0
979,6,ODID,73,0
979,6,Naive,74,0
979,6,Base,73,0
979,6,Plus,73,0
979,6,Window8,74,0
979,6,Window4,74,0
979,6,Window2,74,0
980,7,ODID,63,0
980,7,Naive,63,0
980,7,Base,63,0
980,7,Plus,63,0
980,7,Window8,63,0
980,7,Window4,63,0
980,7,Window2,63,0
981,8,ODID,59,0
981,8,Naive,59,0
981,8,Base,59,0
981,8,Plus,59,0
981,8,Window8,62,0
981,8,Window4,61,0
981,8,Window2,59,0
982,9,ODID,52,0
982,9,Naive,51,0
982,9,Base,51,0
982,9,Plus,51,0
982,9,Window8,51,0
982,9,Window4,51,0
982,9,Window2,52,0
983,10,ODID,80,0
983,10,Naive,74,0
983,10,Base,73,0
983,10,Plus,73,0
983,10,Window8,73,0
983,10,Window4,73,0
983,10,Window2,75,0
984,11,ODID,98,0
984,11,Naive,83,0
984,11,Base,82,0
984,11,Plus,83,0
984,11,Window8,92,0
984,11,Window4,96,0
984,11,Window2,97,0
985,12,ODID,95,0
985,12,Naive,88,0
985,12,Base,88,0
985,12,Plus,88,0
985,12,Window8,88,0
985,12,Window4,93,0
985,12,Window2,93,0
986,13,ODID,117,0
986,13,Naive,116,0
986,13,Base,116,0
986,13,Plus,116,0
986,13,Window8,116,0
986,13,Window4,116,0
986,13,Window2,116,0
987,14,ODID,127,0
987,14,Naive,110,0
987,14,Base,109,0
987,14,Plus,109,0
987,14,Window8,109,0
987,14,Window4,114,0
987,14,Window2,115,0
988,15,ODID,131,0
988,15,Naive,121,0
988,15,Base,120,0
988,15,Plus,120,0
988,15,Window8,120,0
988,15,Window4,120,0
988,15,Window2,120,0
989,16,ODID,112,0
989,16,Naive,NA,NA
989,16,Base,100,0
989,16,Plus,100,0
989,16,Window8,103,0
989,16,Window4,101,0
989,16,Window2,103,0
990,17,ODID,207,0
990,17,Naive,176,0
990,17,Base,176,0
990,17,Plus,176,0
990,17,Window8,177,0
990,17,Window4,177,0
990,17,Window2,193,0
991,18,ODID,NA,NA
991,18,Naive,NA,NA
991,18,Base,172,0
991,18,Plus,172,0
991,18,Window8,184,0
991,18,Window4,186,0
991,18,Window2,186,0
992,19,ODID,NA,NA
992,19,Naive,NA,NA
992,19,Base,164,0
992,19,Plus,164,0
992,19,Window8,171,0
992,19,Window4,174,0
992,19,Window2,179,0
993,20,ODID,NA,NA
993,20,Naive,NA,NA
993,20,Base,176,0
993,20,Plus,176,0
993,20,Window8,181,0
993,20,Window4,176,0
993,20,Window2,179,0
994,21,ODID,NA,NA
994,21,Naive,NA,NA
994,21,Base,223,0
994,21,Plus,227,0
994,21,Window8,230,0
994,21,Window4,229,0
994,21,Window2,232,0
995,22,ODID,NA,NA
995,22,Naive,NA,NA
995,22,Base,NA,NA
995,22,Plus,NA,NA
995,22,Window8,184,1
995,22,Window4,188,0
995,22,Window2,184,0
996,23,ODID,NA,NA
996,23,Naive,NA,NA
996,23,Base,205,0
996,23,Plus,NA,NA
996,23,Window8,207,0
996,23,Window4,231,0
996,23,Window2,236,1
997,24,ODID,NA,NA
997,24,Naive,NA,NA
997,24,Base,228,0
997,24,Plus,228,0
997,24,Window8,236,0
997,24,Window4,233,0
997,24,Window2,232,0
998,25,ODID,NA,NA
998,25,Naive,NA,NA
998,25,Base,231,0
998,25,Plus,231,0
998,25,Window8,231,0
998,25,Window4,235,0
998,25,Window2,242,0
999,26,ODID,NA,NA
999,26,Naive,NA,NA
999,26,Base,182,0
999,26,Plus,182,0
999,26,Window8,185,0
999,26,Window4,182,0
999,26,Window2,186,0
